IDX,Y1,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
198,0.010526472830691507,0.2144396551724138,0.9094427244582042,0.7488425925925926,0.010061349693251532,0.010067526089625538,0.05081967213114755,0.006790041272799894,0.02936962750716332,0.037037037037037035,0.5586085202924123,0.5587493696419586,0.30340491598440905,0.30547233333724344
199,0.01683638896282913,0.18480603448275865,0.8986068111455108,0.7042824074074074,0.016196319018404907,0.016206261510128914,0.06721311475409836,0.011982425775529224,0.040114613180515755,0.037037037037037035,0.5593647592639255,0.5595057992939992,0.2984092053486507,0.2978357009630837
200,0.024009246586905432,0.14493534482758622,0.8827399380804953,0.6678240740740741,0.023190184049079753,0.02332719459791283,0.08360655737704917,0.01823991479163893,0.05157593123209169,0.037037037037037035,0.5606251575497854,0.5607665153807381,0.3090137259655732,0.3084378335894518
201,0.03243686354138939,0.13415948275862072,0.8560371517027864,0.6319444444444444,0.03153374233128834,0.03143032535297729,0.09999999999999999,0.02569564638530156,0.06446991404011462,0.037037037037037035,0.5603730778926143,0.5605143721633912,0.326126890583913,0.3208042511759944
202,0.04264846873034531,0.11530172413793105,0.8243034055727554,0.6105324074074073,0.041472392638036815,0.04137507673419275,0.12295081967213115,0.034882172813207296,0.07808022922636103,0.037037037037037035,0.5596168389210966,0.5597579425113461,0.30723970086346775,0.31471606038922195
205,0.025549035727662258,0.2769396551724138,0.9535603715170278,0.8090277777777778,0.025030674846625765,0.02529158993247391,0.03770491803278689,0.024097989615231,0.03008595988538682,0.04938271604938271,0.5659188303503915,0.5660615229450356,0.3179258126480297,0.31914084953136174
206,0.02602408541157755,0.23437500000000003,0.9322755417956656,0.7523148148148149,0.025398773006134967,0.025659914057704115,0.05245901639344263,0.023166023166023165,0.03868194842406876,0.04938271604938271,0.5684396269221067,0.5685829551185089,0.32824826094254117,0.32778396893732326
207,0.02655645513999832,0.25592672413793105,0.871517027863777,0.7783564814814814,0.02588957055214724,0.02627378759975445,0.06721311475409836,0.022899747037678074,0.042263610315186245,0.04938271604938271,0.5681875472649356,0.5685829551185089,0.3189398743029784,0.3204992551057515
208,0.025753974516921584,0.20905172413793105,0.8993808049535603,0.7251157407407408,0.025030674846625765,0.02529158993247391,0.06557377049180328,0.021568366395952603,0.04441260744985673,0.04938271604938271,0.5671792286362468,0.56732223903177,0.3229728091605902,0.32796931270308627
209,0.02648029014935405,0.1724137931034483,0.8749999999999999,0.685763888888889,0.025644171779141106,0.02590546347452425,0.0819672131147541,0.021035814139262417,0.052292263610315186,0.037037037037037035,0.5659188303503915,0.5658093797276889,0.33376848622741095,0.334465728999261
210,0.02611281369964768,0.1702586206896552,0.833204334365325,0.6984953703703703,0.0252760736196319,0.025414364640883976,0.09016393442622951,0.01997070962588204,0.054441260744985676,0.037037037037037035,0.5636501134358428,0.5637922339889049,0.32344370675668116,0.3164474996187549
212,0.025717069830733123,0.28556034482758624,0.9477554179566563,0.8072916666666666,0.025153374233128835,0.025414364640883976,0.03770491803278689,0.02436426574357609,0.030802292263610316,0.04938271604938271,0.5661709100075625,0.5663136661623825,0.33976660263702657,0.3394043192135793
213,0.02597383222187411,0.2483836206896552,0.923374613003096,0.7633101851851852,0.025398773006134967,0.025537139349294045,0.054098360655737705,0.023166023166023165,0.03868194842406876,0.04938271604938271,0.5661709100075625,0.5663136661623825,0.3315305570578692,0.3398289675883023
214,0.02618034142331167,0.25484913793103453,0.8928018575851392,0.7887731481481481,0.025521472392638037,0.025659914057704115,0.05737704918032787,0.023166023166023165,0.03939828080229226,0.037037037037037035,0.5654146710360448,0.5653050932929906,0.33263786576154875,0.33326920595446174
215,0.026349945938560767,0.2165948275862069,0.9090557275541795,0.736111111111111,0.025644171779141106,0.02578268876611418,0.06229508196721312,0.02250033284516043,0.04297994269340974,0.037037037037037035,0.5694479455507955,0.5695915279879008,0.3463335260439008,0.34872546834492707
216,0.026430036959650613,0.1923491379310345,0.8885448916408668,0.7025462962962964,0.025644171779141106,0.02578268876611418,0.07540983606557378,0.02170150446012515,0.04871060171919771,0.037037037037037035,0.5689437862364488,0.5690872415532026,0.3447320079819475,0.3507454807793823
217,0.02629498151232263,0.1837284482758621,0.8610681114551083,0.7048611111111112,0.025521472392638037,0.025659914057704115,0.08360655737704917,0.020902676075089867,0.05157593123209169,0.037037037037037035,0.5689437862364488,0.5690872415532026,0.3598520169336642,0.3650122584959002
218,0.026265928887025333,0.165948275862069,0.8653250773993807,0.6793981481481481,0.025521472392638037,0.025537139349294045,0.08524590163934426,0.02050326188257223,0.053724928366762174,0.037037037037037035,0.5702041845223087,0.5703479576399414,0.37318401372596566,0.3670768472790832
219,0.025410054249888694,0.15678879310344832,0.869969040247678,0.6655092592592593,0.024662576687116564,0.02480049109883364,0.08688524590163935,0.0195712954333644,0.053724928366762174,0.037037037037037035,0.571212503150993,0.5713565305093288,0.36859392775218675,0.37080249158328155
220,0.02598875113756732,0.22467672413793105,0.8916408668730649,0.7476851851851851,0.0252760736196319,0.025537139349294045,0.06557377049180328,0.02223405671681534,0.04297994269340974,0.037037037037037035,0.571212503150993,0.5713565305093288,0.3905093153801682,0.3912466127840276
222,0.009894381928952981,0.28987068965517243,0.9620743034055727,0.8373842592592593,0.00969325153374233,0.009699201964395335,0.021311475409836064,0.008920250299560645,0.015042979942693411,0.037037037037037035,0.5815477690950341,0.581946545637924,0.40269437347307957,0.4214811078395721
223,0.010116595252172862,0.2769396551724138,0.9682662538699689,0.8177083333333333,0.009815950920245398,0.009821976672805403,0.022950819672131147,0.008920250299560645,0.017191977077363897,0.037037037037037035,0.5845727249810915,0.5844679778113973,0.4009762966002127,0.42187056436003606
224,0.01027677729435256,0.2618534482758621,0.9582043343653249,0.8038194444444445,0.009938650306748465,0.00994475138121547,0.027868852459016394,0.00865397417121555,0.019340974212034383,0.037037037037037035,0.5888580791530132,0.5890065557236542,0.38846254266052493,0.40331038042394446
225,0.010132299373955184,0.21390086206896552,0.919891640866873,0.7384259259259259,0.00969325153374233,0.009699201964395335,0.05081967213114755,0.0065237651444548,0.02936962750716332,0.037037037037037035,0.5838164860095783,0.5842158345940504,0.42037168273624154,0.4337701033467452
227,0.01010638757301435,0.27424568965517243,0.9736842105263157,0.8217592592592593,0.009815950920245398,0.009821976672805403,0.021311475409836064,0.009186526427905739,0.015759312320916905,0.037037037037037035,0.5845727249810915,0.584720121028744,0.43153568564554934,0.43644468427041416
228,0.010240657814253215,0.26885775862068967,0.9659442724458204,0.8148148148148148,0.009938650306748465,0.00994475138121547,0.02459016393442623,0.008920250299560645,0.01790830945558739,0.037037037037037035,0.581295689437863,0.5814422592032303,0.4446182465824959,0.44298098466808206
229,0.010184908181925969,0.25646551724137934,0.9597523219814241,0.8055555555555556,0.009938650306748465,0.009821976672805403,0.027868852459016394,0.008520836107043003,0.019340974212034383,0.037037037037037035,0.5810436097806919,0.5811901159858834,0.460383991346674,0.4559667788895796
230,0.010198256685440943,0.24353448275862072,0.9485294117647057,0.7853009259259259,0.009815950920245398,0.009821976672805403,0.03442622950819673,0.007988283850352816,0.022206303724928367,0.024691358024691357,0.5790269725233144,0.5791729702470996,0.4722217041830628,0.4762959400330803
231,0.010297192652669582,0.22683189655172414,0.9396284829721361,0.7621527777777778,0.009938650306748465,0.00994475138121547,0.04098360655737705,0.007455731593662628,0.025071633237822348,0.037037037037037035,0.57801865389463,0.578416540595059,0.4580131851326905,0.4608678311260219
232,0.010054563971132682,0.20959051724137934,0.9272445820433436,0.7476851851851851,0.009570552147239264,0.009576427255985268,0.04754098360655738,0.0065237651444548,0.027936962750716336,0.037037037037037035,0.5767582556087701,0.5769036812909734,0.46037000428936425,0.46193766349548965
233,0.010092253863410259,0.20474137931034486,0.923374613003096,0.7366898148148149,0.00969325153374233,0.009699201964395335,0.04918032786885246,0.0063906270802822525,0.02865329512893983,0.037037037037037035,0.5765061759515991,0.5766515380736265,0.4741519180917924,0.4845847947728366
235,0.014594625578402434,0.2667025862068966,0.9760061919504642,0.8055555555555556,0.014233128834355827,0.014364640883977901,0.02459016393442623,0.013446944481427239,0.020773638968481375,0.037037037037037035,0.5714645828081686,0.571860816944027,0.4886704835791947,0.49947329524792644
236,0.015267547196775,0.26885775862068967,0.9493034055727553,0.8072916666666666,0.014846625766871164,0.014978514426028239,0.03114754098360656,0.013713220609772335,0.022922636103151862,0.037037037037037035,0.571212503150993,0.5713565305093288,0.478653419369277,0.48519947916055706
237,0.015181959733061337,0.25161637931034486,0.9535603715170278,0.7841435185185185,0.014723926380368098,0.014732965009208104,0.036065573770491806,0.0130475302889096,0.025787965616045846,0.037037037037037035,0.5724729014368529,0.5726172465960676,0.47098618078737803,0.49166304972609004
238,0.015205515915734822,0.21282327586206903,0.9384674922600619,0.7592592592592592,0.014723926380368098,0.014732965009208104,0.04590163934426229,0.012115563839701771,0.03008595988538682,0.037037037037037035,0.5724729014368529,0.5723651033787208,0.4837283899964565,0.48995507173272956
239,0.015217294007071565,0.16325431034482762,0.9086687306501547,0.7135416666666667,0.014601226993865029,0.014610190300798036,0.06229508196721312,0.010517907069631209,0.03796561604584527,0.037037037037037035,0.5709604234938219,0.5708522440746351,0.47256205591093037,0.49090290567410005
241,0.01540966949890503,0.2623922413793104,0.9694272445820433,0.8125000000000001,0.0150920245398773,0.015101289134438306,0.027868852459016394,0.014112634802289975,0.022206303724928367,0.04938271604938271,0.5691958658936199,0.5693393847705495,0.48398015702803004,0.49998944244372234
242,0.015153692313853153,0.25323275862068967,0.9574303405572755,0.7916666666666666,0.014723926380368098,0.014855739717618173,0.03442622950819673,0.013180668353082148,0.024355300859598854,0.037037037037037035,0.5702041845223087,0.5703479576399414,0.48818793010201245,0.4973547456215467
243,0.015170181641724593,0.24353448275862072,0.9458204334365324,0.782986111111111,0.014723926380368098,0.014732965009208104,0.03770491803278689,0.012914392224737052,0.026504297994269344,0.037037037037037035,0.5689437862364488,0.5690872415532026,0.4819520337181327,0.4895163466163033
244,0.01529424420380495,0.22898706896551727,0.9353715170278637,0.7662037037037037,0.014846625766871164,0.014855739717618173,0.04426229508196722,0.012381839968046864,0.02936962750716332,0.037037037037037035,0.5664229896647336,0.5663136661623825,0.49282930195259345,0.4973547456215467
245,0.015176463290437522,0.21228448275862072,0.9195046439628483,0.7436342592592594,0.014723926380368098,0.014732965009208104,0.05245901639344263,0.011583011583011582,0.0329512893982808,0.037037037037037035,0.5626417948071585,0.5627836611195175,0.48297775125417297,0.4837706898776497
246,0.014662938508155542,0.17995689655172414,0.9229876160990711,0.742476851851852,0.014110429447852759,0.014119091467157766,0.054098360655737705,0.010651045133803754,0.03438395415472779,0.037037037037037035,0.5601209982354431,0.5600100857286975,0.4902603457600568,0.5160087745023285
247,0.014925982548009462,0.18426724137931041,0.9094427244582042,0.7297453703703703,0.014355828220858895,0.014364640883977901,0.05901639344262296,0.010651045133803754,0.03581661891117478,0.037037037037037035,0.5613813965212986,0.5615229450327787,0.5065599298782195,0.5166985348458009
248,0.015398676613657401,0.18642241379310348,0.9009287925696594,0.7083333333333333,0.014846625766871164,0.014855739717618173,0.0639344262295082,0.010784183197976301,0.03796561604584527,0.037037037037037035,0.5603730778926143,0.5605143721633912,0.515224911881539,0.5167736108015532
250,0.02121391290965183,0.2936422413793104,0.9462074303405572,0.8078703703703705,0.020736196319018407,0.020748925721301416,0.03442622950819673,0.019837571561709493,0.026504297994269344,0.037037037037037035,0.5576002016637235,0.5577407967725667,0.5106814494321257,0.4929135336140859
251,0.021271232954157313,0.24191810344827588,0.9384674922600619,0.7760416666666667,0.020736196319018407,0.020748925721301416,0.04426229508196722,0.018772467048329116,0.032234957020057305,0.037037037037037035,0.5568439626922103,0.5569843671205261,0.5060074411144888,0.512477858458362
252,0.021103984057175566,0.2192887931034483,0.924922600619195,0.7586805555555556,0.020490797546012268,0.020503376304481277,0.05245901639344263,0.01784050059912129,0.03581661891117478,0.037037037037037035,0.5555835644063504,0.5557236510337873,0.4985197031013968,0.5083862188698722
253,0.021643420640398384,0.22090517241379312,0.9136996904024768,0.7349537037037038,0.021104294478527606,0.020994475138121547,0.05901639344262296,0.017973638663293837,0.03868194842406876,0.037037037037037035,0.5550794050920081,0.5552193645990936,0.49941720594543176,0.5145049092636692
254,0.02141178484410911,0.12446120689655174,0.8951238390092879,0.6921296296296297,0.020736196319018407,0.020626151012891343,0.07704918032786884,0.015843429636533086,0.047994269340974206,0.037037037037037035,0.5540710864633239,0.5539586485123548,0.5288483057011246,0.5470362593405047
256,0.020820524659004625,0.2774784482758621,0.9547213622291021,0.8090277777777778,0.020368098159509202,0.020380601596071208,0.03442622950819673,0.019438157369191852,0.027936962750716336,0.04938271604938271,0.4494580287370802,0.4498234997478572,0.2255412991178829,0.21883233427569304
257,0.02177690567554813,0.24946120689655174,0.9349845201238389,0.7824074074074074,0.02122699386503068,0.021240024554941683,0.04426229508196722,0.019305019305019305,0.03366762177650429,0.037037037037037035,0.4481976304512203,0.4483106404437715,0.24630974804647435,0.2416624631951857
258,0.021482453392129564,0.2349137931034483,0.9307275541795664,0.7638888888888888,0.02098159509202454,0.02087170042971148,0.04918032786885246,0.018639328984156572,0.03581661891117478,0.037037037037037035,0.44592891353667613,0.44604135148764523,0.25711241864195,0.25375438431850966
259,0.021841292574855658,0.22198275862068967,0.9187306501547987,0.7447916666666666,0.02122699386503068,0.021240024554941683,0.055737704918032795,0.018506190919984022,0.03868194842406876,0.037037037037037035,0.4423997983362721,0.4425113464447802,0.2589657037354769,0.26129717174797934
260,0.021535847406189464,0.19558189655172414,0.8986068111455108,0.7181712962962963,0.020858895705521473,0.02087170042971148,0.06557377049180328,0.017174810278258554,0.043696275071633234,0.037037037037037035,0.43962692210738574,0.43973777105396017,0.2889912534268291,0.2798151254589605
261,0.02152328410876361,0.18480603448275865,0.8900928792569658,0.7065972222222222,0.020858895705521473,0.02087170042971148,0.07049180327868852,0.016775396085740912,0.04512893982808023,0.037037037037037035,0.43836652382152586,0.4382249117498745,0.29681001846291566,0.29639048881485563
262,0.02212318156084837,0.17349137931034486,0.8839009287925695,0.6921296296296297,0.02147239263803681,0.021362799263351752,0.07540983606557378,0.017041672214086007,0.047994269340974206,0.037037037037037035,0.43508948827829735,0.4349470499243563,0.30754974730049806,0.3014205778502469
263,0.021750208668518182,0.16648706896551727,0.8788699690402476,0.6863425925925926,0.02098159509202454,0.020994475138121547,0.07868852459016393,0.016375981893223274,0.04871060171919771,0.037037037037037035,0.4315603730778933,0.4316691880988425,0.3389576844892859,0.3229087240606707
265,0.029050269679031303,0.2785560344827587,0.9504643962848296,0.8078703703703705,0.028466257668711657,0.028606507059545736,0.03770491803278689,0.027825855412062308,0.03438395415472779,0.04938271604938271,0.4247542223342563,0.4248613212304592,0.36188480259599787,0.3465623423698195
266,0.028517899950610538,0.2397629310344828,0.9187306501547987,0.7673611111111112,0.02785276073619632,0.02786985880908533,0.055737704918032795,0.02556250832112901,0.041547277936962744,0.04938271604938271,0.4214771867910233,0.421583459404941,0.37203940620279374,0.34171759710019123
267,0.02897174907011969,0.22036637931034486,0.9102167182662537,0.7413194444444445,0.028220858895705518,0.028238182934315532,0.06229508196721312,0.025296232192783916,0.04512893982808023,0.037037037037037035,0.42172926644819886,0.421583459404941,0.34151731597694934,0.349187654697526
268,0.029749888304433824,0.20905172413793105,0.8966718266253869,0.7314814814814815,0.02895705521472393,0.028974831184775937,0.07049180327868852,0.02556250832112901,0.04871060171919771,0.037037037037037035,0.4194605495336502,0.41931417044881475,0.37545924171499984,0.36756718711508907
269,0.028420534395560127,0.19342672413793105,0.8993808049535603,0.7071759259259259,0.02773006134969325,0.027747084100675265,0.07049180327868852,0.023964851551058448,0.0494269340974212,0.037037037037037035,0.4176959919334527,0.4178013111447335,0.36306437776244394,0.37160251973676484
270,0.028598776177789505,0.1616379310344828,0.873065015479876,0.6724537037037037,0.02773006134969325,0.027747084100675265,0.08688524590163935,0.022899747037678074,0.05587392550143267,0.037037037037037035,0.4164355936475928,0.41628845184064783,0.38422912664814163,0.37337853531502574
271,0.029369063351212473,0.14816810344827588,0.8575851393188854,0.6655092592592593,0.028466257668711657,0.028483732351135667,0.09180327868852459,0.023166023166023165,0.05945558739255014,0.037037037037037035,0.41618351399042175,0.416036308623301,0.4076691035228735,0.3684939059439041
272,0.02906518859472451,0.14655172413793105,0.8595201238390092,0.6504629629629629,0.028220858895705518,0.028238182934315532,0.09508196721311475,0.02263347090933298,0.060171919770773644,0.037037037037037035,0.41492311570456186,0.41502773575390906,0.4092799462896999,0.37541966286203615
274,0.028526537217590815,0.2764008620689656,0.9485294117647057,0.8055555555555556,0.027975460122699386,0.027992633517495397,0.03770491803278689,0.027027027027027025,0.03438395415472779,0.04938271604938271,0.41215023947567553,0.4120020171457422,0.4330975737117921,0.41714077914765324
275,0.02921594816383482,0.22575431034482762,0.9245356037151702,0.7615740740740742,0.028588957055214723,0.028606507059545736,0.055737704918032795,0.026228198641991746,0.04297994269340974,0.04938271604938271,0.40786488530375375,0.4079677256681789,0.4317175173905747,0.42225063638603105
276,0.02895525974224825,0.21551724137931041,0.9024767801857584,0.734375,0.028220858895705518,0.028238182934315532,0.06557377049180328,0.025029956064438825,0.04656160458452722,0.04938271604938271,0.4076128056465827,0.40746343923348516,0.4397507506387424,0.41746689033045165
277,0.029085603953041536,0.18211206896551727,0.8993808049535603,0.7089120370370371,0.02834355828220859,0.028360957642725598,0.0721311475409836,0.024497403807748636,0.05085959885386819,0.04938271604938271,0.4033274514746654,0.4034291477559263,0.45443949199007844,0.43681067955470587
278,0.028453513051303007,0.15355603448275865,0.8974458204334365,0.6984953703703703,0.027607361963190184,0.027624309392265192,0.07704918032786884,0.023432299294368263,0.052292263610315186,0.037037037037037035,0.39778169901688826,0.39788199697428184,0.464666362059641,0.4571891092941685
279,0.029286616711855274,0.14870689655172417,0.8819659442724457,0.6736111111111112,0.028466257668711657,0.028483732351135667,0.08360655737704917,0.023698575422713353,0.056590257879656165,0.037037037037037035,0.39576506175951515,0.39561270801815557,0.472114470077022,0.46107898225157473
280,0.02849826979838263,0.1298491379310345,0.8800309597523219,0.6724537037037037,0.027607361963190184,0.027624309392265192,0.08688524590163935,0.02250033284516043,0.05730659025787966,0.037037037037037035,0.39147970758759787,0.3915784165405968,0.4810545308740978,0.46791793259586834
281,0.028304323894370938,0.11153017241379312,0.8835139318885449,0.6660879629629629,0.027484662576687115,0.027378759975445057,0.08852459016393442,0.02210091865264279,0.05802292263610316,0.037037037037037035,0.3889589110158826,0.38880484114977226,0.4880433971764794,0.47982920220066383
282,0.028989023604080243,0.12338362068965521,0.8703560371517027,0.6475694444444445,0.028098159509202452,0.028115408225905462,0.09180327868852459,0.02263347090933298,0.060171919770773644,0.04938271604938271,0.38316107890093437,0.3830055471507809,0.4954868428414241,0.4761762877286004
284,0.03623961663097905,0.25323275862068967,0.9682662538699689,0.795138888888889,0.03558282208588957,0.03560466543891958,0.042622950819672135,0.034882172813207296,0.041547277936962744,0.04938271604938271,0.3342576254096288,0.3343419062027238,0.5672474403685123,0.5554823043626169
285,0.03679711295425154,0.2165948275862069,0.9318885448916407,0.7355324074074074,0.03595092024539877,0.035972989564149786,0.06229508196721312,0.033550792171481825,0.05085959885386819,0.04938271604938271,0.32845979329468056,0.3282904689863856,0.5870041588183736,0.5756542752237614
286,0.03654584700573436,0.11853448275862073,0.9086687306501547,0.712962962962963,0.03558282208588957,0.03560466543891958,0.08032786885245902,0.031553721208893624,0.060171919770773644,0.037037037037037035,0.3261910763801364,0.32627332324760616,0.595044385595196,0.5852358440766243
287,0.037662410064457565,0.12015086206896552,0.8804179566563467,0.6875,0.03668711656441717,0.03670963781461019,0.09344262295081966,0.031553721208893624,0.06518624641833812,0.037037037037037035,0.3259389967229653,0.32602118003025926,0.6037000428936423,0.5850059239621335
288,0.03635504192607913,0.0991379310344828,0.8897058823529411,0.6521990740740741,0.035337423312883434,0.03535911602209944,0.09508196721311475,0.02995606443882306,0.0659025787965616,0.037037037037037035,0.3236702798084211,0.32349974785678165,0.6011334178773243,0.587474046007484
289,0.03665891668256709,0.0856681034482759,0.8811919504643961,0.6527777777777778,0.035705521472392636,0.03560466543891958,0.10163934426229508,0.02955665024630542,0.06876790830945559,0.024691358024691357,0.319889084950846,0.3197175995965697,0.5838314279853042,0.5800344880171736
291,0.035908259661372025,0.2370689655172414,0.9717492260061918,0.8038194444444445,0.035214723926380365,0.03523634131368938,0.042622950819672135,0.03434962055651711,0.041547277936962744,0.04938271604938271,0.314847491807411,0.3149268784669703,0.6249627011805078,0.6077140544535291
292,0.03680889104558828,0.19073275862068967,0.9353715170278637,0.7563657407407407,0.03595092024539877,0.035972989564149786,0.06229508196721312,0.033417654107309284,0.05085959885386819,0.04938271604938271,0.30728510209226073,0.3071104387291995,0.6362082952574553,0.6225110561075463
293,0.03690782701281692,0.14762931034482762,0.9102167182662537,0.7065972222222222,0.03607361963190184,0.035972989564149786,0.07868852459016393,0.03208627346558381,0.05802292263610316,0.037037037037037035,0.3035039072346856,0.30358043368633447,0.6448080043266631,0.631684399451007
294,0.03725488810420627,0.12877155172413796,0.8989938080495355,0.6840277777777779,0.03631901840490798,0.03634131368937999,0.08688524590163935,0.03168685927306617,0.06232091690544413,0.037037037037037035,0.2992185530627683,0.2992939989914288,0.6472044534790474,0.6345584008821424
295,0.037145744457819124,0.11853448275862073,0.8827399380804953,0.6712962962962963,0.03619631901840491,0.03609576427255985,0.09344262295081966,0.031154307016375983,0.06518624641833812,0.037037037037037035,0.2944290395765044,0.2945032778618249,0.6522840864586636,0.6359613828052598
296,0.03660866349286365,0.11099137931034483,0.8800309597523219,0.6614583333333334,0.03558282208588957,0.03560466543891958,0.09508196721311475,0.0303554786313407,0.06518624641833812,0.037037037037037035,0.29089992437610485,0.29072112960161295,0.6647209115831486,0.6496040916395884
297,0.03602525536865033,0.09536637931034483,0.8839009287925695,0.6631944444444444,0.0350920245398773,0.034990791896869246,0.09508196721311475,0.029689788310477968,0.06518624641833812,0.037037037037037035,0.28686664986135413,0.2866868381240541,0.672360176050428,0.6604056447734232
298,0.037315348973068214,0.10614224137931036,0.8630030959752322,0.6498842592592592,0.03631901840490798,0.036218538980969925,0.10163934426229508,0.030621754759685794,0.06876790830945559,0.037037037037037035,0.283085455003779,0.28315683308118905,0.6768033979224558,0.6604854129764098
299,0.03611948009934428,0.07758620689655174,0.8626160990712073,0.6383101851851851,0.0350920245398773,0.034990791896869246,0.10491803278688525,0.028890959925442685,0.07020057306590259,0.037037037037037035,0.2760272246029754,0.27609682299546334,0.6879487514220175,0.6737574342792121
300,0.0305154642413221,0.3060344827586207,0.9419504643962848,0.8373842592592593,0.029938650306748468,0.029957028852056478,0.03442622950819673,0.029689788310477968,0.0329512893982808,0.04938271604938271,0.041088984118984255,0.04109934442763771,0.5225378116782606,0.48854505143876015
301,0.030608903765926922,0.26831896551724144,0.9167956656346749,0.7962962962962964,0.029938650306748468,0.029957028852056478,0.05081967213114755,0.028491545732925044,0.040114613180515755,0.037037037037037035,0.037055709604233565,0.037065052950074416,0.5447142910426885,0.50821729796943
302,0.0312826105903886,0.21174568965517243,0.9009287925696594,0.724537037037037,0.030552147239263805,0.030448127685696744,0.07049180327868852,0.027293303155372123,0.0494269340974212,0.037037037037037035,0.03680362994706249,0.03681290973272755,0.5415578784431475,0.5194223843654322
303,0.03096303171211832,0.18857758620689657,0.8900928792569658,0.6990740740740741,0.0301840490797546,0.030079803560466543,0.07704918032786884,0.026361336706164296,0.05300859598853868,0.037037037037037035,0.031762036803631974,0.03177004538578127,0.5375669047574644,0.515431628092484
304,0.030550013309243212,0.16487068965517243,0.8734520123839009,0.6724537037037037,0.029693251533742332,0.029588704726826273,0.08688524590163935,0.025029956064438825,0.05730659025787966,0.037037037037037035,0.032518275775145204,0.03252647503782187,0.5476515730777122,0.5234154867619973
305,0.030531168363104422,0.14816810344827588,0.8633900928792568,0.65625,0.029693251533742332,0.029588704726826273,0.09180327868852459,0.02436426574357609,0.060171919770773644,0.024691358024691357,0.03125787748928534,0.03126575895108306,0.5669117509930812,0.5411474890611986
306,0.031049404381921098,0.14439655172413796,0.8537151702786376,0.6464120370370371,0.0301840490797546,0.030079803560466543,0.09672131147540984,0.02463054187192118,0.06160458452722063,0.024691358024691357,0.02949331988908331,0.02924861321230365,0.5740964360977976,0.5474233697373514
307,0.03031759230686482,0.14008620689655174,0.8529411764705881,0.6417824074074074,0.029447852760736196,0.02934315531000614,0.09836065573770492,0.023698575422713353,0.06160458452722063,0.024691358024691357,0.025207965717166027,0.02496217851739797,0.5783531638723634,0.5515173554494585
308,0.030380408793994115,0.13092672413793105,0.853328173374613,0.6354166666666666,0.029447852760736196,0.029465930018416207,0.09836065573770492,0.023698575422713353,0.06303724928366762,0.024691358024691357,0.023947567431310636,0.023953605648010506,0.5859900971634248,0.5679871432425773
309,0.03042045430453904,0.1255387931034483,0.853328173374613,0.6313657407407407,0.029447852760736196,0.029465930018416207,0.09836065573770492,0.023565437358540806,0.06303724928366762,0.024691358024691357,0.01890597428787564,0.018658598083712882,0.60405438167882,0.5823806116344269
310,0.030078104449684385,0.1255387931034483,0.8587461300309597,0.6331018518518519,0.02920245398773006,0.029097605893186006,0.09836065573770492,0.023299161230195715,0.06303724928366762,0.024691358024691357,0.017141416687673616,0.016893595562280338,0.619580015292516,0.5900407052447594
312,0.031031344641871426,0.22467672413793105,0.9055727554179566,0.7089120370370371,0.030306748466257666,0.03032535297728668,0.06885245901639343,0.027160165091199576,0.0494269340974212,0.024691358024691357,0.01663725737333146,0.01664145234493347,0.5989001510602189,0.5706148016939012
313,0.030444010487212528,0.1433189655172414,0.84984520123839,0.6354166666666666,0.029570552147239262,0.029465930018416207,0.09836065573770492,0.023698575422713353,0.06232091690544413,0.024691358024691357,0.012099823544238619,0.012102874432676446,0.617775684899573,0.5875749293230259
314,0.03080049405167127,0.14924568965517243,0.8506191950464396,0.6174768518518519,0.029815950920245398,0.029834254143646412,0.10163934426229508,0.0238317134868859,0.06303724928366762,0.024691358024691357,0.013108142172927408,0.013363590519415255,0.6087680199921675,0.5837085176017923
315,0.030702343290531748,0.1454741379310345,0.8502321981424148,0.6336805555555556,0.029815950920245398,0.02971147943523634,0.10163934426229508,0.023964851551058448,0.06303724928366762,0.024691358024691357,0.010083186286865515,0.01008572869389704,0.6035182111486174,0.5784696235644656
317,0.03207409832821772,0.2931034482758621,0.9554953560371516,0.8096064814814815,0.03141104294478528,0.03143032535297729,0.03934426229508197,0.031021168952203436,0.03510028653295129,0.037037037037037035,0.0030249558860618937,0.003025718608171351,0.6421481322616142,0.6145459664269711
318,0.03190449381296862,0.2575431034482759,0.931501547987616,0.7679398148148148,0.03128834355828221,0.03118477593615715,0.055737704918032795,0.029290374117960323,0.042263610315186245,0.024691358024691357,0.0022687169145441813,0.002269288956126274,0.6310587269912908,0.6054664680282005
319,0.03220051650856542,0.22952586206896552,0.9013157894736842,0.7193287037037037,0.03141104294478528,0.03143032535297729,0.0721311475409836,0.02822526960457995,0.0494269340974212,0.024691358024691357,0.0,0.0,0.6167056750153858,0.5907046582284422
320,0.032030126787227206,0.2171336206896552,0.9051857585139318,0.7089120370370371,0.03128834355828221,0.03118477593615715,0.0721311475409836,0.027825855412062308,0.050143266475644696,0.024691358024691357,0.0027728762288908152,0.002773575390824485,0.6138383282669105,0.5872464720166105
321,0.0315393729815296,0.18480603448275865,0.8846749226006191,0.6967592592592593,0.03067484662576687,0.030693677102516883,0.08032786885245902,0.02649447477033684,0.053724928366762174,0.024691358024691357,0.0047895134862639185,0.004790721129603893,0.603884205814886,0.5766208781540699
